,ï»¿id,is_misinfo,Texts,id,clean_text,word_count,is_emoji,is_link,hashtag,tag
7801,,1,"< U + 0001F6A8> VACCINE DAMAGED BABIES The # psychopath ' s are now killing 2yrs old children w / the latest injections. What is more, it ' sulfur of the utmost importance to STOP calling information technology a # vaccine & amp; to start calling it for what it is: an experimental <U + 0001D65C> <U + 0001D65A> <U + 0001D663> <U + 0001D65A> <U + 0001D669> <Atomic number 92 + 0001D65D> <U + 0001D65A> <U + 0001D667> <Uranium + 0001D656> <U + 0001D665> <U + 0001D66E >. https: / / t. co / pXGI9dAObO",7802.0,u fa vaccin damag babi the psychopath s are now kill yrs old children w the latest inject what is more it sulfur of the utmost import to stop call inform technolog a vaccin amp to start call it for what it is an experiment u dc u da u d u da u d atom number dd u da u d uranium d u d u de t co pxgidaobo,96,0,1,5160,1113
7802,,1,Pfizer plead shamefaced to criminal charges and agree to pay record deuce. 3bn all right. But let ' s go ahead and strike their experimental vaccinum for a flu variant. https: / / thyroxin. conscientious objector / n44RfwZTYC,7803.0,pfizer plead shamefac to crimin charg and agre to pay record deuc bn all right but let s go ahead and strike their experiment vaccinum for a flu variant thyroxin conscienti objector nrfwztyc,38,0,1,5160,1113
7803,,1,Pfizer plead guilty to criminal charges and agree to compensate record two. 3bn fine. But allow ' s go ahead and take their experimental vaccinum for a flu variance. hypertext transfer protocol: / / thyroxine. co / n44RfwZTYC,7804.0,pfizer plead guilti to crimin charg and agre to compens record two bn fine but allow s go ahead and take their experiment vaccinum for a flu varianc hypertext transfer protocol thyroxin co nrfwztyc,38,0,0,5160,1113
7804,,1,Bill Gates caught on video admitting that his â   experimentalâ   vaccine will alter our DNA FOREVER. Heâ   s experimenting with human beings like we are a test crop of GMO corn or barley! https: / / thymine. co / 2XfkVARdXB,7805.0,bill gate caught on video admit that his â experimentalâ vaccin will alter our dna forev heâ s experi with human be like we are a test crop of gmo corn or barley thymin co xfkvardxb,46,0,1,5160,1113
7805,,1,Bill Gates caught on picture admit that his â   experimentalâ   vaccine will transfer our DNA FOREVER. Heâ   s experimenting with human beings like we equal a test crop of GMO corn or barley! hypertext transfer protocol: / / t. co / 2XfkVARdXB,7806.0,bill gate caught on pictur admit that his â experimentalâ vaccin will transfer our dna forev heâ s experi with human be like we equal a test crop of gmo corn or barley hypertext transfer protocol t co xfkvardxb,48,0,0,5160,1113
7806,,1,This advice contradicts the information in the Pfizer / UK guidance. Is this parting of the depopulation agendum? They really need to try out on sister assume ' t they? ? Iniquity wicked mass https: / / t. co / Hya8Poir5J,7807.0,this advic contradict the inform in the pfizer uk guidanc is this part of the depopul agendum they realli need to tri out on sister assum t they iniqu wick mass t co hyapoirj,41,0,1,5160,1113
7807,,1,This advice contradicts the selective information in the Pfizer / UK guidance. Is this part of the depopulation agenda? They really require to experiment on babies wear ' tetraiodothyronine they? ? Immorality wicked people hypertext transfer protocol: / / t. co / Hya8Poir5J,7808.0,this advic contradict the select inform in the pfizer uk guidanc is this part of the depopul agenda they realli requir to experi on babi wear tetraiodothyronin they immor wick peopl hypertext transfer protocol t co hyapoirj,43,0,0,5160,1113
7808,,1,"Alarmed by new undulation of # COVID messaging from # CNP affiliate: vaccine is "" experimental biological agent, "" "" asymptomatic transmission system represent a myth, "" etc. World is COVID strikes untried & amp; old. Disinformation putting to death. https: / / t. co / EqJjdmoygc",7809.0,alarm by new undul of covid messag from cnp affili vaccin is experiment biolog agent asymptomat transmiss system repres a myth etc world is covid strike untri amp old disinform put to death t co eqjjdmoygc,47,0,1,5160,1113
7809,,1,"Alarmed by new wafture of # COVID message from # CNP affiliates: vaccine is "" experimental biological agent, "" "" symptomless transmission is a myth, "" etc. Reality is COVID smash young & ampere; old. Disinformation kills. http: / / t. co / EqJjdmoygc",7810.0,alarm by new waftur of covid messag from cnp affili vaccin is experiment biolog agent symptomless transmiss is a myth etc realiti is covid smash young amper old disinform kill t co eqjjdmoygc,44,0,0,5160,1113
7810,,1,"People think they ' ray mess induce the vaccinum don ' tonne they. "" Information technology was only a lolly, I ' one thousand fine! "" Yeah, for like a shot. .. # vaccines # depopulation",7811.0,peopl think they ray mess induc the vaccinum don tonn they inform technolog was onli a lolli i one thousand fine yeah for like a shot vaccin depopul,36,0,0,5160,1113
7811,,1,"Multitude cogitate they ' re passel get the vaccinum don ' t they. "" It be only a scrawl, I ' m mulct! "" Yeah, for now. .. # vaccines # depopulation",7812.0,multitud cogit they re passel get the vaccinum don t they it be onli a scrawl i m mulct yeah for now vaccin depopul,32,0,0,5160,1113
7812,,1,"Using the Herd Exemption Excuse for Gene Therapy Vaccine on Kids In children and young adults from age birth to 19, the survival rate of COVID - nineteen is 99. 997% . 1, 2Â In most cases, symptoms be mild https: / / t. cobalt / iJqOt3vKPA",7813.0,use the herd exempt excus for gene therapi vaccin on kid in children and young adult from age birth to the surviv rate of covid nineteen is â in most case symptom be mild t cobalt ijqotvkpa,47,0,1,5160,1113
7813,,1,"Using the Herd Immunity Excuse for Gene Therapy Vaccine on Kids In kid and new adults from age birth to 19, the survival rate of COVID - 19 is ic. 997% . 1, 2Â In most cases, symptoms are mild hypertext transfer protocol: / / t. co / iJqOt3vKPA",7814.0,use the herd immun excus for gene therapi vaccin on kid in kid and new adult from age birth to the surviv rate of covid is ic â in most case symptom are mild hypertext transfer protocol t co ijqotvkpa,49,0,0,5160,1113
7814,,1,"If you constitute under the age of 40 and getting the vaccinum, may I ask why? In my opinion, the grownup risk is getting a rushed vaccine rather than only flummox covid. Especially if you can still spread covid with the vaccine. One barely donâ   t see the reason to risk information technology, please civilize me.",7815.0,if you constitut under the age of and get the vaccinum may i ask whi in my opinion the grownup risk is get a rush vaccin rather than onli flummox covid especi if you can still spread covid with the vaccin one bare donâ t see the reason to risk inform technolog pleas civil me,58,0,0,5160,1113
7815,,1,"If you are under the eld of 40 and getting the vaccine, crataegus laevigata Single ask why? In my opinion, the bigger risk is getting a rushed vaccinum rather than precisely getting covid. Especially if you can still spread covid with the vaccine. I just donâ   t pick up the intellect to risk it, please educate me.",7816.0,if you are under the eld of and get the vaccin crataegus laevigata singl ask whi in my opinion the bigger risk is get a rush vaccinum rather than precis get covid especi if you can still spread covid with the vaccin i just donâ t pick up the intellect to risk it pleas educ me,59,0,0,5160,1113
7816,,1,If the covid - cold vaccine be hypothesise to protect the individual. .. wherefore not countenance person manage their risks and everyone else can manage the same. The nazis sterilise people for the greater good. The covid - pass makes as much sense. The vaccinum is experimental.,7817.0,if the covid cold vaccin be hypothesis to protect the individu wherefor not counten person manag their risk and everyon els can manag the same the nazi sterilis peopl for the greater good the covid pass make as much sens the vaccinum is experiment,47,0,0,5160,1113
7817,,1,If the covid - cold vaccine make up imagine to protect the individual. .. why not let somebody cope their endangerment and everyone else can do the same. The nazis fix people for the expectant good. The covid - passport makes as much sense. The vaccine is experimental.,7818.0,if the covid cold vaccin make up imagin to protect the individu whi not let somebodi cope their endanger and everyon els can do the same the nazi fix peopl for the expect good the covid passport make as much sens the vaccin is experiment,48,0,0,5160,1113
7818,,1,"Multiple # VaccineInjury reports from all over, and it ' s hardly even got started Portuguese wellness worker, xli, dies 2 days after grow Pfizer jab # RejectWeaponizedVaccines # CovidVaccine # CoronaVaccine # Scamdemic # DepopulationAgenda hypertext transfer protocol: / / thyroxin. co / ZNzzibfRPS",7819.0,multipl vaccineinjuri report from all over and it s hard even got start portugues well worker xli die day after grow pfizer jab rejectweaponizedvaccin covidvaccin coronavaccin scamdem depopulationagenda hypertext transfer protocol thyroxin co znzzibfrp,45,0,0,5160,1113
7819,,1,"Multiple # VaccineInjury reports from all terminated, and it ' s hardly even got started Portuguese health worker, forty one, dies ii days after beget Pfizer jab # RejectWeaponizedVaccines # CovidVaccine # CoronaVaccine # Scamdemic # DepopulationAgenda https: / / metric ton. carbon monoxide / ZNzzibfRPS",7820.0,multipl vaccineinjuri report from all termin and it s hard even got start portugues health worker forti one die ii day after beget pfizer jab rejectweaponizedvaccin covidvaccin coronavaccin scamdem depopulationagenda metric ton carbon monoxid znzzibfrp,46,0,1,5160,1113
7820,,1,"They ' ra not "" vaccine passports, "" they ' re movement license. Information technology ' s non a vaccinum, it ' s experimental gene therapy. "" Lockdown "" be at best completely pointless oecumenical medical isolation and at worst omnipresent public incarceration. Call things what they are, not their euphemisms.",7821.0,they ra not vaccin passport they re movement licens inform technolog s non a vaccinum it s experiment gene therapi lockdown be at best complet pointless oecumen medic isol and at worst omnipres public incarcer call thing what they are not their euphem,51,0,0,5160,1113
7821,,1,"They ' re not "" vaccine passports, "" they ' re motion licenses. It ' s not a vaccinum, information technology ' s observational gene therapy. "" Lockdown "" is at best whole pointless universal medical isolation and at worst ubiquitous public incarceration. Call thing what they are, non their euphemisms.",7822.0,they re not vaccin passport they re motion licens it s not a vaccinum inform technolog s observ gene therapi lockdown is at best whole pointless univers medic isol and at worst ubiquit public incarcer call thing what they are non their euphem,51,0,0,5160,1113
7822,,1,"The unsafe killer # AstraZeneca vaccine be invalidate but only for 2 weeks, until the medical mafia EMA who to begin with approve it, whitewash the killer vaccine & amp; approve it The real reason tetrad suspension is window dressing & amp; giving grand canyon state 4 week worth of provision time - theyâ   re behind! https: / / t. co / 5wyMhvUvbQ",7823.0,the unsaf killer astrazeneca vaccin be invalid but onli for week until the medic mafia ema who to begin with approv it whitewash the killer vaccin amp approv it the real reason tetrad suspens is window dress amp give grand canyon state week worth of provis time theyâ re behind t co wymhvuvbq,65,0,1,5160,1113
7823,,1,"The insecure killer # AstraZeneca vaccine is cancelled but only for 2 weeks, until the medical mafia EMA who originally approve it, sleek over the killer whale vaccine & amp; approve it The real grounds 4 suspension is window dressing & amp; giving AZ 4 weeks worth of supply time - theyâ   ra behind! http: / / tetraiodothyronine. co / 5wyMhvUvbQ",7824.0,the insecur killer astrazeneca vaccin is cancel but onli for week until the medic mafia ema who origin approv it sleek over the killer whale vaccin amp approv it the real ground suspens is window dress amp give az week worth of suppli time theyâ ra behind tetraiodothyronin co wymhvuvbq,63,0,0,5160,1113
7824,,1,YOU MUST REFUSE THE vaccinum! EXPLAINS HOW THE DEPOPULATION mRNA vaccinum WILL START workings atomic number 49 3 - sextuplet MONTHS [2021 - 07 - 07] - DR. SHERRI TENPENNY (VIDEO) https: / / liothyronine. co / bAjowBa5Xc,7825.0,you must refus the vaccinum explain how the depopul mrna vaccinum will start work atom number sextuplet month dr sherri tenpenni video liothyronin co bajowbaxc,38,0,1,5160,1113
